date,year,month,quarter,supplier_id,company_name,company_size,industry,location,delivery_reliability,cost_efficiency,defect_rate,quality_score,on_time_delivery_rate,order_volume,response_time_hours,customer_satisfaction,overall_score,performance_category,defect_cost_impact,efficiency_ratio,cluster,cluster_name
2018-01-01,2018,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.30042964387526,58.88826558376087,2.6582575441389857,40.34677657500082,76.2927000372613,296.0,20.99225985893464,6.399983970073791,61.52,Fair,39342.21,0.685,1,
2018-02-01,2018,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.49371545363384,58.70630946965328,2.434000403421311,40.0,74.40623147408562,254.0,25.386328771947085,5.5715324243337845,60.82,Fair,30911.81,0.681,1,
2018-03-01,2018,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.5223166887442,58.23548595388068,1.176499071424833,40.0,70.56832529947489,267.0,24.68295885125107,5.644226645611332,63.07,Fair,15706.26,0.687,1,
2018-04-01,2018,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.85089308683956,59.11341463322817,0.9213010402531856,40.0,73.56851786291091,304.0,20.259508253443464,5.830304129818954,64.02,Fair,14003.78,0.677,1,
2018-05-01,2018,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.37633580065426,59.0997334213579,0.6871055572678751,40.0865147227079,71.70148557496852,316.0,21.16057491929894,5.465148559895985,64.53,Fair,10856.27,0.678,1,
2018-06-01,2018,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.16889323229792,59.37911950437783,1.3634765496894732,40.0,76.97508402415893,271.0,28.212466803426565,6.489670688257804,64.43,Fair,18475.11,0.674,1,
2018-07-01,2018,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.13858274085138,59.55072055460528,1.9344343247314864,40.0,72.50903794876906,287.0,23.32769406974608,6.757816696197147,63.33,Fair,27759.13,0.672,1,
2018-08-01,2018,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.08455088346693,58.78199281971085,1.6211986700213858,40.0,74.28575899980433,305.0,24.17179451814152,6.082866020931258,62.87,Fair,24723.28,0.68,1,
2018-09-01,2018,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.7342742126305,59.00727772715564,2.133925379329769,40.0,73.42386608328879,327.0,21.782939400364267,6.164411468588053,62.13,Fair,34889.68,0.678,1,
2018-10-01,2018,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.11749884267311,58.1401538004202,0.973613912070138,40.0,72.33671720606651,314.720692491348,20.762057655551608,6.310572644144162,64.52,Fair,12364.9,0.688,1,
2018-11-01,2018,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.8228704380807,60.22868249538349,1.7453233293054375,40.0,70.48038229087572,303.4362563112112,22.075176103822407,5.803230929076916,62.81,Fair,21991.07,0.664,1,
2019-01-01,2019,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.40378380529314,60.3619679772928,0.442294687274257,40.21061084628784,69.46984221787262,274.0,23.73617478575774,6.530440671219527,65.62,Fair,6059.44,0.666,1,High Performers
2019-02-01,2019,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.72177304038932,59.22689988403585,0.7892167370055454,40.27354575735336,73.11732115099097,277.0,21.94519799938344,5.569223504656947,64.08,Fair,10930.65,0.68,1,
2019-03-01,2019,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.05552418786844,59.46580244041124,2.738241163962984,40.86466677341574,75.5515839298938,275.0,24.21388536233911,6.130181537523656,60.78,Fair,37650.82,0.687,1,
2019-04-01,2019,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.77342175878962,60.42887489472232,0.1,40.68774043677366,77.35709560491676,337.0,23.103772403829133,6.901005903437599,67.4,Fair,1685.0,0.673,1,
2019-05-01,2019,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.62856667598038,60.26376070912775,0.7328494976493825,40.89819205873171,74.74526166357641,299.0,23.91460419947401,6.621729340117572,65.84,Fair,10956.1,0.679,1,
2019-06-01,2019,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.2574944271572,60.18087158015171,1.3775770292322222,40.01187307413437,72.38646171657159,319.0,23.4691508457398,6.173387992080174,63.77,Fair,21972.35,0.665,1,
2019-07-01,2019,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.38554515509549,59.29551094787743,2.32308930766212,40.4292930658936,74.90610005689312,282.0,26.05585713422929,5.594696871725235,61.26,Fair,32755.56,0.682,1,
2019-08-01,2019,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.31994046960271,58.67425264802351,2.600857028057124,40.01128775196682,71.1926049259953,287.0,22.542101472886625,6.335431480404851,61.2,Fair,37322.3,0.682,1,
2019-10-01,2019,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.18804746512198,58.69186215372458,0.8698583907351725,40.0,71.99431063457253,325.429999060814,22.86476328159289,6.248253513756854,64.54,Fair,12438.97,0.682,1,
2019-11-01,2019,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.27921332679574,58.26440674506934,2.724867606027048,40.0,72.44652894933121,286.1998744078097,23.20952826629395,5.681878631569845,60.45,Fair,33515.87,0.687,1,
2019-12-01,2019,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.83410401378214,57.34971130108287,1.5243563428269615,40.27324629778427,76.32719305762785,282.97010008782354,25.36870030859755,6.363998115072303,63.31,Fair,19283.11,0.702,1,
2020-01-01,2020,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.36741961354338,58.34489454735623,1.337340566708482,40.39196261996139,72.81802162359321,333.0,21.809358410818493,6.1416020309610655,63.58,Fair,22266.72,0.692,1,
2020-02-01,2020,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.78629132340458,56.36442344079429,2.182093296373928,40.0,75.20732409201436,292.0,20.80016802385209,5.958971502307878,61.31,Fair,31858.56,0.71,1,
2020-03-01,2020,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.81136912678473,57.61613279352908,1.853277256343696,40.243139136837534,76.95112611459056,290.0,18.821315332320545,6.531237994927793,63.36,Fair,26872.52,0.698,1,
2020-04-01,2020,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.89378988063527,59.03078650656775,1.4186854943490113,40.0,71.56932210557017,356.0,18.82988941494279,6.921430393281816,64.36,Fair,25252.6,0.678,1,
2020-05-01,2020,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.33166111778135,58.49048680012992,1.1640623416282858,40.76782522996678,77.00682683003433,248.0,22.904042177060607,6.194811673212175,64.34,Fair,14434.37,0.697,1,
2020-06-01,2020,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.78048406000512,58.91501387154279,0.799211318733091,40.14520020633175,71.80180461028772,311.0,24.59908046039815,6.953772169257722,65.87,Fair,12427.74,0.681,1,
2020-07-01,2020,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.6996576325454,60.28179569297862,2.3873227325182764,41.3322694973221,75.85658156914035,309.0,21.470078284466062,5.8650390383054685,62.15,Fair,36884.14,0.686,1,
2020-08-01,2020,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.85261654170417,59.86513024669493,1.9115167138866227,40.92651989694954,71.9400377813311,345.0,21.806808757752314,6.89263976086334,63.99,Fair,32973.66,0.684,1,
2020-09-01,2020,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.89846650806413,60.40523090157816,0.9537998228040806,40.31266580203191,74.52156980907542,278.0,22.36917195186969,5.36541826483698,64.59,Fair,13257.82,0.667,1,
2020-10-01,2020,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.41345742757916,60.916386493508114,1.624086412012423,40.0,76.57203009294766,316.8015607514037,21.68933451388245,5.973912681755571,63.76,Fair,21681.55,0.657,1,
2020-11-01,2020,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.6858103176552,60.35294366745527,2.210253066029983,40.0,76.76931023672068,430.1012033532775,21.62791403300329,5.770478333841925,62.34,Fair,38900.45,0.663,1,
2020-12-01,2020,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.57139543688818,60.02351090802443,2.349969593723253,40.0,75.82098889991548,392.173390109986,19.98174648878082,6.003771362384002,62.2,Fair,41006.97,0.666,1,
2021-01-01,2021,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.83510277129238,60.470383015717786,1.9272747920211184,40.54304820925735,76.53520774320587,329.0,22.618648383547963,6.569272871020965,63.65,Fair,31703.67,0.67,1,
2021-02-01,2021,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.45738866127886,59.23068719675436,1.147730090804863,40.940795498795566,71.82818230547132,274.0,20.34812924495928,6.322902030946848,64.97,Fair,15723.9,0.691,1,
2021-03-01,2021,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.34491366929328,59.54897244987914,2.125668024756485,40.2901920968563,75.15466013395789,286.0,21.53446979927541,5.970450092540337,62.54,Fair,30397.05,0.677,1,
2021-04-01,2021,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.31228620937449,59.7824712740276,1.4637574202728618,41.123461943320784,75.38991257260565,294.0,24.88855404830229,5.149339232484919,63.29,Fair,21517.23,0.688,1,
2021-05-01,2021,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.15792142674475,59.530203128650975,3.879719973781108,40.14730114663873,78.4637873865078,261.0,22.186825322863022,6.365221009416613,59.34,Poor,50630.35,0.674,1,
2021-06-01,2021,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,76.61264555996559,59.8545211352084,3.168139625344084,40.19098929504173,76.75058243266035,252.0,21.31608939201037,5.50008206411848,60.34,Fair,39918.56,0.671,1,
2021-07-01,2021,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.51352090418384,57.676340954169405,0.8037441044725562,40.63038985969813,75.78303750022785,242.0,22.03643264870107,7.381942741398676,66.35,Fair,9725.3,0.704,1,
2021-08-01,2021,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.9102396302756,56.71226069462631,0.709358709400136,40.94496080964227,74.29673406662052,277.0,26.00887103618949,5.966066815043461,65.1,Fair,9824.62,0.722,1,
2021-09-01,2021,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,76.77414115455421,57.675040208156574,1.7580953506568449,40.72711848882264,75.05362356829974,263.0,23.01665811656237,7.188506768904956,64.58,Fair,23118.95,0.706,1,
2021-10-01,2021,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.8898446097301,58.18034005806732,2.179806004850517,41.06385014644421,78.18208283791674,386.2269886526181,21.78311339254081,5.653014627945382,62.67,Fair,34331.94,0.706,1,
2021-11-01,2021,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,76.53883339378214,58.2234555384623,2.2021617461848817,40.338941696792936,74.2888011934946,374.6223073894736,24.357396750406668,5.805198688067432,62.27,Fair,32261.67,0.693,1,
2021-12-01,2021,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.68082501229392,57.97369443458064,0.5485350541514729,40.62882688321448,77.92992312116755,352.5985134723254,19.39779247273232,7.018175012095101,66.59,Fair,8282.88,0.701,1,
2022-01-01,2022,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,66.1219057857928,58.71312955233764,0.21412313848095,40.91960729409207,75.09932467099763,339.0,27.28651834523645,6.181506938495243,66.28,Fair,3629.39,0.697,1,High Performers
2022-02-01,2022,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,65.90515738122087,58.67442465233594,3.3095159601491044,42.00400541840224,73.19425272859479,333.0,22.67792163317037,6.689994222469362,61.22,Fair,55103.44,0.716,1,
2022-03-01,2022,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.09902716481768,57.53037836801362,2.2211761208656635,41.47512720443393,78.75103782043814,280.0,22.877240391339395,5.569713881955765,62.07,Fair,31096.47,0.721,1,
2022-04-01,2022,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,66.90280300097498,58.31593999695201,2.087549148797468,41.3060913986054,72.94892710490977,340.0,30.03705748910943,5.70238432092345,62.64,Fair,35488.34,0.708,1,High Performers
2022-05-01,2022,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.517251740459,58.22692849690417,1.674162105464175,40.77430518542023,80.36013989318596,266.0,28.885122215339848,6.860393430023864,64.81,Fair,22266.36,0.7,1,
2022-06-01,2022,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,69.83151815024188,57.54969685512032,1.6814190905353372,40.29790253704081,77.2513603028506,265.0,30.28283399564928,6.568036149492296,64.48,Fair,22278.8,0.7,1,High Performers
2022-07-01,2022,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,80.90616495724537,57.86206585403666,2.5084663997579617,40.42096762792895,84.91016408117031,256.0,24.17820060551772,6.32047268148187,63.21,Fair,32108.37,0.699,1,
2022-08-01,2022,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,80.08533405757709,57.11910065537353,2.18506175057353,40.85766595506383,79.23734710377553,322.0,23.18332790308446,5.951295531756141,63.24,Fair,35179.49,0.715,1,
2022-09-01,2022,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.69174166658838,58.90074138293414,0.502795485587485,41.17630197306008,78.7597471886937,305.0,23.73347103616793,6.161044046776066,66.65,Fair,7667.63,0.699,1,
2022-10-01,2022,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,76.68092545047008,60.292933124112615,2.658451219429918,40.74532942661817,73.93081960019626,330.73351296144784,25.88697913995738,5.873263780467843,61.97,Fair,38414.62,0.676,1,
2022-11-01,2022,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.75532785882879,60.43479484469135,0.7237626807404036,40.70475531707271,77.86633777613399,428.3314062774075,21.67857712723669,6.55218507431725,66.81,Fair,12123.02,0.674,1,
2022-12-01,2022,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.64895101966187,61.09298351741106,1.606076652838068,40.08210744780264,77.1827496409294,378.94704843693,23.839556174336444,6.230019331006051,64.67,Fair,24572.97,0.656,1,
2023-01-01,2023,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.13522524858065,59.94966415438303,0.624928028847002,41.09246009467049,74.66547543552043,333.0,23.401753178542045,6.574184249505589,66.87,Fair,10405.05,0.685,1,
2023-02-01,2023,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,76.93676089692553,58.89315393500719,2.7247811850677235,40.420858121395376,75.76397632540653,302.0,25.376547235416385,6.826814546476777,62.5,Fair,41144.2,0.686,1,
2023-03-01,2023,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.77002548072741,58.753622769792656,1.7848107292816666,41.39521270314989,76.18346238320557,277.0,21.87364557876792,5.804539360401094,63.78,Fair,24719.63,0.705,1,
2023-04-01,2023,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.12403808510723,59.42779540729483,0.4480364519588459,41.56640876282759,76.32038502337922,279.0,24.21829394606505,6.418229232663792,67.58,Fair,6250.11,0.699,1,
2023-05-01,2023,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,78.87511759596177,59.272741930765314,1.7965232108632334,41.481669146544,79.93595157381408,260.0,23.26685845742992,5.761811911283506,64.11,Fair,23354.8,0.7,1,
2023-06-01,2023,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.34554090911983,59.69843879722906,1.0040437198976682,42.729934267630966,76.15208910894363,317.0,21.82088886151722,6.182035187884995,66.63,Fair,15914.09,0.716,1,
2023-07-01,2023,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.8820223866286,58.65843111272122,1.857998902656264,41.29767689414147,81.70072181122354,296.0,23.611083885585785,5.665589717862527,63.98,Fair,27498.38,0.704,1,
2023-08-01,2023,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.9454424951724,57.5812522769444,1.955681643811439,41.51447496962326,80.66796636963807,325.0,22.94856773071068,6.52805071601752,64.0,Fair,31779.83,0.721,1,
2023-09-01,2023,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.28693677950466,57.08765281753034,1.5082180915634058,41.45348788012344,77.84212561881822,271.0,22.713901395387165,5.314337571362954,63.9,Fair,20436.36,0.726,1,
2023-10-01,2023,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.3615083888764,56.44842198811506,0.1544682360716048,41.89814546685432,82.77795483496517,279.1486644292164,20.89302197492453,7.363265929300737,68.66,Fair,1923.13,0.742,1,
2023-11-01,2023,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.05808951374442,56.88846918234665,1.6712315816823446,42.19837445935436,79.81324771939136,428.9289277196818,23.7796413649984,6.382577083866924,64.73,Fair,30332.85,0.742,1,
2023-12-01,2023,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.45408927457852,56.19038898420441,0.4097632197153167,42.42848779720083,83.14029235908656,442.0648153424257,20.610028650304667,7.14448368046547,68.03,Fair,7334.76,0.755,1,
2024-01-01,2024,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.92558795581557,57.045981569926354,2.178078883918591,41.35917144831048,79.91221638686193,327.0,17.704468244296915,6.129140112311952,63.0,Fair,35611.59,0.725,1,
2024-02-01,2024,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.0057242808268,58.18773265612566,0.7092635139055568,41.33147149834008,79.43726467977133,319.0,22.45137857649179,5.765338127490143,66.07,Fair,11312.75,0.71,1,
2024-03-01,2024,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,78.76113849414061,58.574854924344685,1.4565699471965916,41.99504353020468,75.03538032638727,250.0,21.675288481783188,5.590035587678338,64.58,Fair,18207.12,0.717,1,
2024-04-01,2024,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.3866519868813,59.28322407515876,1.958134424802807,41.883538977433,76.13077096558843,296.0,21.360685830628555,6.594651746039975,64.85,Fair,28980.39,0.706,1,
2024-05-01,2024,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,78.95099543100228,58.116641164292005,0.3915140735651089,41.631530572507685,76.9838513213324,323.0,25.41620811789429,5.9505041302986,66.94,Fair,6322.95,0.716,1,
2024-06-01,2024,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,80.82810266894866,58.419224106827365,0.1,42.67061273735504,80.27640028863276,309.0,21.16327601930461,6.4005384481750704,68.76,Fair,1545.0,0.73,1,
2024-07-01,2024,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.53845198476152,59.279641135077775,3.5372854780989704,41.46105492303112,82.38246180602235,334.0,24.071427319647263,6.152251041064628,61.18,Fair,59072.67,0.699,1,
2024-08-01,2024,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.24685047069198,58.85407078135491,2.487508328941252,41.72881142116043,78.29246502751101,326.0,21.971039950075976,6.536023474572436,63.58,Fair,40546.39,0.709,1,
2024-09-01,2024,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,79.3562321719143,59.16960588850306,1.063737904744456,42.183333257381854,77.78117288087418,334.0,23.502095108255983,6.5485052264871335,66.64,Fair,17764.42,0.713,1,
2024-10-01,2024,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,81.02554017222805,59.59490040075723,1.5043244560470108,42.11935660836677,78.83620135466757,341.3803737736206,22.29490089123671,7.088551264864175,66.79,Fair,21135.76,0.707,1,
2024-11-01,2024,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,81.12697304998407,59.9814244309842,1.5135267227470663,41.13664585356601,83.77666895649061,433.19313604997103,25.382016003914973,6.189851807567437,65.72,Fair,26789.42,0.686,1,
2024-12-01,2024,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,80.5206995485386,59.26043390802684,1.6562580176376664,40.990460631340376,79.3815102351988,374.9489537515887,19.9295126707748,6.250548587003143,65.17,Fair,25589.19,0.692,1,
2015-01-01,2015,1,Q1,SUP_021,Stanley LLC,Medium,Logistics,North America,72.67444109041631,42.52569908029068,2.021357828098727,56.77737744186493,74.97234196679806,265.0,23.026546622466515,5.879305616214998,62.7,Fair,26782.99,1.335,1,
2015-02-01,2015,2,Q1,SUP_021,Stanley LLC,Medium,Logistics,North America,67.711196371657,43.103712004012,1.625172483694605,58.16898495449789,62.27763577302219,330.0,22.24739325715734,6.718192540064137,63.56,Fair,26815.35,1.35,1,Cost Efficient
2015-03-01,2015,3,Q1,SUP_021,Stanley LLC,Medium,Logistics,North America,70.57414033278819,43.474650284737095,1.5021449433096423,58.06150144195114,73.91710294765501,287.0,21.87944997630301,6.261401004078623,64.11,Fair,21555.78,1.336,1,Cost Efficient
